Open,High,Low,Close,Volume
8285.92,8315,8215.2,8311.88,3007.010445
8309.58,8418.61,8303.27,8384.99,4449.819165
8384.99,8385,8184,8286.57,4491.461903
8286.46,8342.28,8285,8310.98,2063.518877
8310.98,8311.45,8278.15,8278.57,1159.975516
8278.57,8359,8237.36,8305.97,2833.033153
8306.09,8335.79,8212,8213.98,2623.309362
8212.97,8288.21,8050,8115,10135.140919
8115,8123.98,8010,8064.4,4984.955084
8063.22,8108.65,8048.63,8077.68,2281.092145
8077.68,8094.93,8050,8055,1549.226505
8055,8079.16,8035.01,8053.7,1401.536269
8053.7,8069.73,8041,8045.37,936.439634
8045.37,8052.96,7963.05,7963.35,2822.022255
7963.56,7978.62,7870,7939.23,4883.98955
7939.99,8060.86,7935.29,8046.03,4003.853267
8046.42,8048.66,7957.55,8015.25,1902.356431
8015.92,8027.91,7973.78,8016.06,1237.716624
8017.36,8029.72,7988.58,7998.79,995.861044
7998.72,8080,7997.68,8076.13,1124.040973
8076.13,8120,8041.07,8110.14,1268.437579
8110.98,8125.57,8023.55,8055.98,1382.871664
8054.72,8055.96,7928,7982.01,2399.734245
7983.21,7996.54,7931.28,7956.55,1117.696705
7956.88,7989.18,7950,7984.05,758.602555
7983.28,8037.37,7980.73,8004.8,1654.520918
8004.05,8026.01,7991.11,7999.76,871.101012
7999.75,8006.83,7980,7982.75,708.436452
7983.09,7993.46,7946.27,7971.1,1231.485306
7971.18,7984.05,7935.56,7954.72,1248.683166
7954.96,7975.47,7928,7941.35,1134.283688
7941.44,7978.31,7935.8,7966.85,919.644698
7966.75,7966.75,7933.02,7941.65,696.787386
7941.67,7957.84,7925.68,7941.83,707.482615
7941.99,7951.68,7904.13,7933.08,1116.395635
7933.25,7942.79,7896,7908.48,951.788495
7908.71,7957.71,7903.4,7952.74,952.377709
7952.91,7976.67,7935.05,7949.84,1497.160619
7949.57,7955.83,7930.21,7931.24,570.680029
7931.67,7938.46,7909.3,7933.1,1070.814358
7932.51,7932.94,7864.24,7883.08,2317.663323
7884.25,7908.33,7868.88,7872.35,1091.078033
7872.36,7934.78,7852.01,7911.1,1693.278154
7911.21,7928.72,7876,7896.38,1230.719978
7895.56,7901.99,7865.59,7870,900.322857
7870.62,7879.45,7855,7878.56,1011.534999
7878.02,7894.53,7871,7879.58,772.854615
7879.56,7917.68,7878.83,7900.91,1390.086757
7901.49,7945,7900.5,7928.3,1556.932298
7928.29,7939.56,7891.43,7897.52,1302.510068
7897.54,7919.59,7879.07,7894.93,1180.038503
7894.94,7900.55,7875.55,7885.5,707.72096
7885.5,7930,7882.75,7903.23,905.835602
7902.62,7914.27,7893,7907.05,649.606917
7907.05,7920.01,7805.01,7833.49,2770.868103
7832.12,7857.5,7812.8,7818.15,1615.418528
7818.15,7838.96,7778,7792.35,2386.31729
7792.73,7846,7786.38,7798.6,1603.857839
7798.23,7818.82,7788.68,7813.39,848.040339
7812.95,7832.13,7804.39,7810.64,680.990114
7810.68,7867.74,7810.3,7853.27,832.577315
7854.82,7957.48,7853.17,7917.54,2632.861342
7917.55,8000,7913.06,7961.66,3114.061327
7961.49,7961.49,7805,7818.3,3618.351462
7819.97,7854.14,7750,7832.11,3438.281167
7832.35,7840.5,7785.83,7789.96,1116.743314
7789.99,7828.46,7788.78,7821.07,838.196789
7821.51,7873.12,7804,7811.31,1039.183497
7811.31,7834,7790.01,7831.63,709.29886
7830.59,7835,7803,7817.76,676.613889
7817.74,7854.06,7811.05,7847.29,730.51366
7847.39,7850,7818.01,7820.01,546.242133
7820.25,7841.57,7804.08,7807.17,493.769978
7806.85,7817.96,7786.12,7804.99,755.799671
7804.99,7825,7793.34,7821.24,517.256171
7822.24,7822.55,7796.4,7803.68,487.07836
7803.68,7825,7799.76,7803.37,584.762994
7803.02,7818.41,7770,7818.02,830.98979
7818.06,7819.84,7775,7785.31,711.480507
7784.37,7802.6,7768.4,7795.3,958.308853
7795.33,7797.95,7779,7779,491.311131
7779.95,7781.99,7735,7748.86,1655.622213
7748,7775.3,7711.76,7752.88,1777.98475
7752.85,7786.13,7740.25,7748.64,1185.827223
7747.25,7757.38,7725.77,7751.15,921.811518
7751.47,7755.66,7726.33,7752.98,893.353827
7753.05,7754.36,7700,7712.29,2493.780675
7713.32,7725,7680,7706.53,1715.186581
7706.52,7748.07,7691.91,7744.3,1599.989586
7744,7750,7714.5,7716.47,1242.879149
7716.02,7779,7672,7767.75,2101.926348
7767.76,7788,7737.01,7771.87,1670.612956
7772.12,7849.99,7766.93,7825.56,3211.730671
7825.22,7854.44,7785,7841.69,2154.604886
7841.03,7862,7811,7831.93,2213.974691
7833.3,7899.98,7833.3,7893.98,1960.831389
7893.98,7933.04,7872.75,7928.24,1696.63955
7926.61,7944,7862.31,7870.4,2445.866346
7870.7,7935,7850.01,7915.54,1846.447321
7915.54,7982.85,7903.03,7978.65,2416.240568
7978.65,8085,7945.44,8033.69,4986.882411
8033.69,8086.85,8008.62,8066.6,2380.368261
8067.5,8140.11,7975.01,8011.5,5533.234841
8013.51,8046,7928.94,7952.65,2574.343832
7952.23,7971.35,7911,7937.04,1962.092702
7937.16,7979,7909.98,7966.3,1463.950971
7966.3,8113.53,7966.3,8089.99,3901.400638
8089.99,8107,7987.36,8022.16,2271.390375
8022.15,8122,7964.01,8021.54,3640.245478
8021.54,8093.99,8019.41,8059.49,1572.278888
8058.05,8100,8046.08,8090.71,1427.809548
8090,8095.32,8039.27,8073.16,1084.125983
8074,8116.82,8062.67,8099.68,1138.201554
8097.68,8135.21,8006.65,8049.99,1781.594986
8048.24,8063.64,7981.59,8027.28,1032.659828
8027.77,8101.86,8025.53,8090.13,914.173059
8090.13,8098,8064.64,8094.38,532.976724
8093.18,8199,8090.14,8197.02,1896.223873
8198.86,8200,8145,8150.77,1786.853828
8150.94,8177.21,8119.75,8168.92,1184.66834
8168.39,8250,8165.16,8240.68,1919.133314
8240.68,8253.26,8189.22,8204.86,1292.60988
8204.84,8214.6,8155.02,8191.8,1362.015252
8191.8,8217.41,8167.82,8206.19,772.564816
8206,8207.81,8162.04,8170,802.596475
8170.77,8179.9,8125.09,8158.49,909.162492
8158.83,8179.94,8101.22,8106.44,947.758458
8106.37,8139,8101,8117.82,498.199425
8118.4,8118.4,8052.92,8059.98,1090.151216
8059.96,8093.97,8044.65,8083.41,1195.55463
8083.41,8109.9,8055.71,8096.42,887.805834
8096.61,8128.98,8096.57,8124.99,857.401584
8124.99,8150,8102.13,8111.57,796.321632
8111.61,8112.41,8061.71,8074.18,1179.748875
8074.17,8096.63,8037,8083.79,1550.878457
8082.95,8096.87,8051,8052.96,928.833756
8052.96,8121,8050.83,8119.94,823.486882
8119.23,8129.97,8095.26,8114.22,849.310905
8114.2,8117.03,8071.19,8082.85,651.371334
8084.22,8085.27,8042.89,8054.03,826.542175
8054.03,8069.65,8010,8063.69,1267.386388
8062.63,8074.26,8031.89,8045.95,839.008028
8045.89,8064.98,8018.41,8043.81,838.652498
8043.76,8068,8025,8061.95,949.812742
8061.93,8099.27,8045.01,8058.24,1122.212223
8058.24,8102.56,8057.56,8090.02,830.114624
8090.73,8135,8070.47,8093.72,1064.959339
8092.33,8096.63,8050,8053.75,954.075223
8054,8084.14,8053.08,8067.63,569.839201
8067.79,8106.65,8067.73,8099.73,891.483125
8099.16,8160.71,8070,8143.52,1726.400853
8144.52,8180.7,8124.43,8169.46,2212.90796
8168.35,8209.15,8150,8203.9,1518.669172
8202.99,8221.55,8152.89,8160.56,1714.097717
8160,8168.54,8136.68,8161.26,960.600724
8160.8,8189,8151.25,8169.14,625.618624
8169.64,8179.96,8142,8149.46,665.15914
8148.57,8163.99,8137.27,8151.78,641.270758
8151.77,8189.49,8149.98,8158.46,577.601802
8158.46,8174.2,8140.98,8161.81,574.541569
8161.81,8175,8152.33,8161.61,362.805637
8161.44,8286.34,8060.25,8105,4040.293969
8106.12,8139.69,8030,8075,2227.244116
8075,8099.98,8050,8082.57,1500.197732
8082.58,8082.58,8035,8067.77,1038.643714
8068.5,8068.77,8003.16,8020.01,1983.466229
8020.01,8048.09,7960,8039.75,2973.854141
8040.39,8080,8021.77,8060.89,1029.496114
8060.24,8081.37,8036.13,8072.6,604.586753
8072.26,8089.97,8052.63,8065.53,469.192858
8065.63,8085.89,8052.88,8074.62,479.852311
8074.61,8108,8070.41,8095,768.734751
8095,8110.92,8065.62,8081.62,597.780289
8081.78,8096.67,8075.26,8091.33,365.85728
8090.7,8105,8083.63,8093.11,392.890332
8093.34,8095.2,8071.2,8073.79,318.321417
8073.03,8096.85,8070.98,8094.99,619.283691
8094.72,8110.92,8088.59,8106.05,377.843572
8105.96,8153.84,8105.06,8117.98,1483.82902
8117.99,8129.83,8080.01,8083.84,1026.118371
8083.43,8102.22,8080.45,8089.54,433.017084
8089.42,8110,8084.53,8097.51,434.077984
8097.51,8131.56,8080.01,8122.87,995.914512
8122.65,8144.72,8110,8140.59,568.162755
8138.71,8159.99,8121.7,8157.97,915.8704
8158.15,8164.08,8118,8137.5,817.37375
8137.49,8140.87,8095.72,8116.21,958.11224
8116.58,8137,8115,8122.12,479.171042
8120.87,8127.84,8103.17,8121.21,453.417746
8121.21,8130.5,8106.04,8114.08,413.956456
8114.08,8155.77,8113.11,8125.84,983.171071
8125.59,8152,8113.42,8132.19,843.34541
8132.19,8145,8122.09,8132.42,621.826939
8132.21,8170.1,8125,8165,887.529748
8165.08,8185,8139.12,8145.8,1302.445901
8146.88,8152.5,8127.79,8137.17,725.006122
8137.64,8170,8137.28,8167.97,633.014774
8167.97,8171,8150.02,8152.7,599.972489
8152.63,8175,8143,8158.7,766.903092
8158.79,8160.01,8100,8101.98,1154.670879
8101.02,8197,8072,8108.54,2730.967755
8109.8,8135.31,8074.86,8101.47,1590.653775
8101.47,8129.52,8085,8114.41,1173.234937
8114.64,8129.68,8108.98,8119.31,423.750179
8119.91,8160.42,8119.32,8124.2,1068.36314
8124.71,8145.79,8121.05,8132.01,504.25297
8131.4,8152.56,8128.58,8141.27,533.17936
8140.87,8145,8131.26,8138.74,294.408483
8138.76,8145.98,8133.01,8135.57,278.898463
8136.21,8139,8091.22,8102.32,421.513758
8102.21,8135,8100.44,8132.47,584.581335
8131.82,8168.78,8131.52,8159.3,645.376502
8159.91,8170.47,8134.51,8158.76,694.106746
8158.23,8185,8151.51,8184.98,693.605639
8184.97,8196,8142.11,8151.9,934.375436
8151.96,8172.62,8142.49,8152.73,597.773238
8152.72,8163.13,8138,8152.85,588.752564
8153.07,8158.6,8140.03,8155.98,383.060758
8155.98,8159.52,8131.81,8133.02,397.65791
8133,8143.61,8109.7,8113.12,661.061354
8112.97,8124.9,8086.83,8088,799.326902
8087.99,8121.45,8086.39,8105.77,651.846763
8105.73,8117.75,8090.25,8115.4,766.851294
8115.53,8126.31,8105,8118.33,367.931427
8118.07,8118.07,8092.7,8100.99,352.344364
8100.99,8107.82,8077.65,8096.23,680.904889
8096.18,8115,8093.57,8094.99,443.218291
8095.01,8095.7,8057.59,8063.11,1158.12419
8063.11,8094.05,8060,8093.48,993.685102
8093.39,8093.39,8070.47,8075.26,620.736489
8075.26,8109,8065,8102.74,990.191844
8102.89,8134.6,8100,8129.99,984.193134
8131.03,8132.5,8101.01,8103.03,798.421343
8103.61,8130.36,8086.01,8113.69,788.686541
8113.67,8122.49,8105.44,8108.01,762.757519
8108,8129,8093.08,8125.69,796.994462
8125.66,8131.56,8110.95,8113.83,629.485381
8113.83,8115.37,8075,8075.01,834.731209
8076.86,8090.93,8055.89,8084.94,1220.519906
8084.94,8096.11,8079.24,8092.85,603.223905
8093.16,8114.48,8086.31,8103.89,576.004797
8103.9,8107.33,8077.64,8086.78,552.959854
8087.24,8095,8071.56,8076.13,628.488393
8075.05,8096.76,8073,8090,513.572805
8090,8103.18,8073,8081.68,519.542926
8082,8089.97,8074.52,8084.89,407.072215
8085.07,8107,8071.12,8086.95,693.66923
8086.36,8110,8086.36,8109.96,445.682603
8109.38,8129.45,8096.01,8114,943.963881
8114.71,8119.1,8090.5,8098.22,499.287874
8098.21,8106.77,8088,8095.36,390.64649
8095.74,8109.71,8090.23,8107.93,261.25465
8107.92,8117,8103.17,8116.53,441.361748
8116.53,8121.84,8104.01,8111.83,477.41846
8111.83,8124.84,8104.93,8119.37,445.39048
8118.73,8160,8116,8156.84,1182.00821
8155.79,8158.88,8132,8138.33,690.343802
8138.32,8142.94,8119.66,8136,470.296308
8136,8141.01,8101,8109.93,986.008671
8109.93,8125.5,8101,8116.72,453.740405
8116.72,8137.94,8115.09,8120.54,391.42023
8121.11,8130.14,8101.76,8110.34,382.765436
8110.34,8155,8105.54,8145.37,762.898237
8145.47,8315,8144.75,8270,5072.301912
8270.01,8386.87,8268.57,8340.44,4761.680007
8338.83,8488.11,8338.58,8431.83,5714.212222
8431.83,8432.19,8375,8389,2894.358363
8389.1,8434.33,8383.45,8431.14,1701.398065
8431.17,8433.98,8378,8384.24,1709.751373
8384.31,8473.18,8383.45,8461.84,2215.154818
8461.83,8571.81,8461.83,8527.98,5238.074437
8526.88,8573,8517.59,8524,1918.789247
8523.92,8543.29,8509.29,8517.54,1355.892728
8517.62,8530.6,8453.35,8477.37,2020.661699
8477.48,8499.9,8465.29,8485.14,1199.225746
8484.18,8513.32,8484.16,8509.54,1439.930831
8509.53,8523.84,8492.26,8513.09,793.037278
8513.09,8542.43,8501.04,8509.99,1450.842597
8509.85,8531.06,8500,8523.87,857.318729
8523.88,8535.91,8505.92,8511.79,989.488236
8511.87,8546.96,8511.87,8545.28,1172.479972
8545.93,8561,8482,8504.73,2099.851952
8504.73,8530,8481.24,8491.69,1589.218387
8492.07,8527.95,8470,8518.12,1565.175934
8518.13,8530,8504.6,8508.49,900.45708
8508.48,8530,8505,8526.87,966.499564
8526.87,8555,8504,8530.9,2528.210249
8531.76,8625.37,8480,8499.99,5100.578945
8498.81,8567.74,8498.73,8540.86,1845.434077
8540.89,8588.88,8526,8587.4,1998.355932
8588.86,8700,8562,8686.15,5568.586652
8684.2,8740,8669.48,8690,4544.163569
8689.99,8713.79,8633,8708.3,2846.39625
8708.3,8760,8670,8675.48,3538.412926
8673.18,8696.17,8520,8555.82,6923.85041
8555.75,8691.8,8525.62,8677.05,3300.78978
8677.22,8775,8638.88,8723.74,5277.61304
8722.11,8811.82,8702.67,8773.35,3845.923942
8771.1,8850,8771.1,8805.99,3732.247921
8805.9,8835,8608,8769.35,5463.286031
8769.07,8770.08,8687.01,8716.62,1422.621705
8715.73,8772.8,8707.77,8767.56,1211.174481
8765.51,8766.93,8694.96,8714.69,1147.109821
8713.67,8744.09,8670,8688.19,1310.449037
8688.18,8735,8666.22,8715,1005.132793
8715,8761.49,8710.8,8734.93,806.346076
8735.92,8769.61,8719.11,8767.14,781.071686
8767.51,8789.79,8733,8735.87,1094.539726
8736,8835,8722,8834.94,1542.57098
8834.88,8880,8800.65,8810.01,3175.561299
8814.64,8900,8701,8887.38,5547.526145
8890.96,8891.99,8771.44,8772.86,3434.836438
8774.15,8803.81,8712,8760,2850.955005
8758.92,8799.56,8750,8777.99,1310.705715
8778,8835,8765.3,8788.46,1169.880781
8788.46,8822.63,8787.84,8813.83,764.000956
8813.99,8817.98,8750.22,8762.31,1218.677396
8763.78,8784.56,8727,8727.61,1333.852254
8727,8741.75,8570.01,8614.06,4184.216844
8614.06,8661.1,8592.3,8597.51,1835.706042
8597.41,8649.99,8564,8641.57,1578.334775
8641.49,8666.91,8600,8612.29,816.925865
8612.01,8670,8600.01,8664.6,956.550756
8665.95,8693.72,8651.81,8680.58,904.219908
8680.82,8687.96,8632,8645.92,1088.427226
8645.93,8651.19,8618.63,8627.13,1030.218181
8626.8,8667.77,8605.03,8663.45,1031.129337
8664.38,8675.11,8637.04,8638.36,772.150259
8638.6,8670,8638.24,8659.54,650.427604
8659.52,8782.6,8655,8755.04,2342.878395
8756.06,8795,8720,8751.76,2118.808615
8750.09,8808.55,8750,8798.94,1782.293148
8799.81,8810,8762.17,8788.55,1307.409022
8788.52,8788.64,8720,8730,1509.840246
8730,8796,8720.38,8784.42,1486.746713
8784.28,8795.67,8749.54,8764.66,1057.737222
8765.2,8828.83,8763.83,8802.73,1825.030812
8802.26,8916.48,8780,8889.96,3462.801315
8889.97,8903.02,8760,8865.31,4710.203113
8865.3,8891.35,8825.75,8856.17,1764.430291
8855.69,8865.76,8780,8811.71,2179.432398
8812,8823.93,8740.01,8762.74,2301.137384
8762.73,8809.99,8676.08,8780.7,3444.690484
8780.73,8820,8775.8,8778.68,1344.819344
8779.43,8782.13,8720,8770.1,1595.207524
8769.81,8804.89,8750,8797,1207.741217
8797,8798.19,8718,8723.37,1605.593546
8723.63,8770,8707,8746.85,1336.789503
8746.85,8785,8745,8757.05,689.010557
8758.6,8778.2,8742.02,8761.57,489.60421
8761.57,8766.51,8738.37,8753.94,813.488706
8753.54,8842.1,8740,8814.21,2719.990993
8815.21,8860,8813.91,8839.25,2509.108213
8839.25,8860,8765,8830.73,2202.761528
8830.61,8860,8803.13,8847.78,1165.256597
8847.78,8869.32,8800,8860.01,1300.45189
8861.91,8876.4,8811,8840.13,754.959515
8840.13,8849.94,8790.76,8821.41,1309.333618
8820.01,8859.81,8727.01,8734.32,1969.122114
8732.63,8773,8712.27,8761.02,1258.528399
8760.67,8771.95,8637,8687.38,2265.3536
8688.33,8690.7,8613.32,8664.43,2103.16479
8663.63,8697.79,8608.53,8659.4,1497.748426
8659.32,8696,8650,8650,1004.256883
8650,8658.14,8586,8620.34,1799.857866
8618.46,8659,8612.13,8640.01,885.426597
8640.01,8669.81,8615,8665.07,837.26014
8665.68,8730,8648,8651.77,1131.457347
8651.55,8692.92,8649.01,8690.79,459.525792
8690.8,8727.85,8680,8700.55,1148.240675
8700.66,8713.16,8675,8710,637.430029
8710.4,8727.24,8695.76,8721.22,791.999797
8721.37,8723.27,8661.01,8665.67,1399.197335
8664.49,8685.52,8654.69,8680,737.38446
8679.99,8714.58,8662,8698.81,1739.650038
8698.75,8715,8663.34,8675.44,675.704213
8675.99,8685.87,8606,8611.59,1084.945348
8610.17,8656.23,8608.31,8645.41,1139.986448
8645.71,8646.26,8600.4,8625.63,1279.132538
8625.63,8662.76,8620,8658,933.76335
8658.32,8667.01,8628.03,8656.29,704.57431
8656.86,8725,8649.78,8724.91,2223.597234
8724.82,8789,8692.35,8766.74,1991.250469
8765.72,8770.76,8705,8720,1177.534337
8720,8727,8660,8693.99,1569.202761
8694.55,8711,8674.84,8695.29,730.554197
8695.27,8702.52,8640.35,8680.19,1216.496841
8681.46,8696.02,8657.02,8686.18,712.390471
8686.57,8703.18,8668.33,8696.64,827.574412
8696.49,8725,8685,8710.02,666.032256
8710.01,8720.82,8646.5,8655.96,1524.304611
8657.33,8669.89,8626,8660.19,1032.767826
8660.19,8698.37,8651.14,8677.99,930.221969
8677.99,8719.11,8670.5,8678.13,874.957541
8678.13,8693,8657.37,8676.54,707.919973
8675.51,8704,8673.55,8684.19,766.828315
8684,8717.01,8675,8710.11,710.970002
8711.05,8718,8692.84,8705,521.098521
8705.01,8721,8690,8715.66,622.330634
8715.61,8750,8701.12,8744,927.753389
8742.94,8757,8672,8690.91,1465.719133
8690.46,8715.92,8685,8691.15,664.21649
8691.17,8712,8690.15,8704.99,944.241115
8704.99,8743.21,8703.55,8720.38,839.340822
8720.34,8746.75,8720.12,8728.79,458.877221
8729.31,8748,8712.39,8720.01,401.183249
8720.15,8743.99,8672.44,8691.14,1367.610839
8691.21,8708.1,8675,8690.31,621.241738
8690.25,8707.04,8677.01,8695.07,506.540739
8694.88,8738.8,8685.65,8738.51,650.246603
8738.8,8753,8718.16,8738.65,1082.534103
8738.65,8780,8732,8757.06,1000.506971
8757.29,8840,8751.05,8836.82,1842.323809
8837.41,8840.4,8779.82,8786.43,1260.738446
8786.43,8808.92,8760,8768.49,1135.978718
8768.13,8815.86,8766.39,8815.29,952.70156
8815.27,8870,8791.06,8867.93,2138.455812
8866.75,8896.89,8835,8891.25,2587.583537
8891.25,8997,8891.24,8993.06,4797.21249
8991.92,8993.06,8835.75,8862.7,3189.868462
8862.7,8926.06,8843.01,8900.71,1484.374504
8901,8950.36,8899,8933.95,1297.782531
8935.54,8999,8907.34,8965.17,2757.970405
8965.2,8967.29,8899.26,8928.85,2039.015795
8927.71,8986.27,8924.3,8972.91,1041.785116
8972.9,8977.2,8926,8969,1472.446587
8969.36,9041.65,8881.01,8920.47,4736.973634
8920.67,8945,8880.5,8937,1426.092908
8937,8962.28,8921.79,8947.99,1080.463007
8947.4,8949,8890.97,8903.45,1403.42669
8903.53,8919.41,8765,8836.79,3791.433298
8837.64,8867,8803.74,8811.54,1196.120214
8808.17,8858.54,8800,8847.02,1212.049843
8847.02,8865.07,8825.08,8850.99,799.790374
8851,8852.92,8769.42,8792.91,1578.714955
8792.84,8830,8773.7,8778.69,983.530285
8778.69,8836,8774,8835.94,905.115266
8835.93,8867.29,8830.52,8850.83,1136.230168
8851.39,8905,8837.97,8885.97,1653.193829
8885.97,8923.88,8866.16,8875.96,1606.802989
8875.96,8919.42,8855.81,8884.17,1409.884828
8883.17,8909.78,8870,8890.97,709.148152
8890.04,8909.49,8884.29,8898.28,806.863496
8898.28,8954.49,8882.59,8920.12,1479.017693
8920.5,8955.55,8913.17,8938.17,1065.740053
8938.3,8953,8813,8879.71,2194.31496
8879.63,8934.77,8861.66,8889.38,1295.902042
8887.96,8909.7,8870,8879.64,654.915467
8879.74,8905,8874.82,8890.28,481.854403
8890.09,8934.89,8884.43,8922.34,465.118621
8922.43,8936.18,8901,8917.09,456.078273
8917.99,8959,8903.26,8939.59,1304.287497
8938.99,8961.6,8910.3,8915.52,991.360487
8917.31,8948.67,8905.49,8913.28,846.39518
8913.27,8951.85,8855.55,8931.05,1098.930161
8932.02,8987.9,8926.38,8978.96,1419.980922
8979.23,8988.88,8935,8957.91,883.677481
8958.72,8974.61,8900,8941.33,1219.068557
8941.47,8947.63,8897.4,8925,617.501819
8925,8925,8903,8921.21,496.86811
8921.17,8948.57,8899,8939.16,599.465551
8939.03,8946.81,8919.85,8925.99,475.522702
8926.07,8926.95,8876.06,8883.04,944.487828
8882.98,8884.08,8826,8843.82,1926.394694
8842.79,8872.3,8820,8825.01,1573.573768
8825.01,8860.75,8815,8845.19,751.003517
8845.53,8859.98,8806.38,8853.67,743.071037
8853.67,8876.48,8848.08,8864.72,538.68356
8863.7,8879.97,8845.04,8867.73,486.422768
8868.25,8876.28,8838,8843.63,363.7154
8843.63,8857.92,8818,8849.6,528.115251
8848.99,8870,8831,8856.43,468.737516
8856.43,8889,8850,8883.56,676.53537
8883.56,8900.91,8872.99,8876.68,884.874703
8876.43,8888,8871.24,8887.13,499.946733
8887.32,8919,8875.59,8887.09,867.002432
8887.18,8890,8857,8875.15,649.003348
8875.02,8879.79,8860,8879.79,567.884485
8879.29,8910,8876.76,8889.97,1012.933823
8889.97,8922.27,8880.61,8909.18,780.436744
8910,8949,8892.77,8937,1236.312675
8933.3,8948.75,8912.5,8919.97,1201.023729
8919.94,8958.64,8919.93,8938.05,1117.431609
8938.58,8964,8910,8922.59,957.836651
8922.61,8950,8891,8898,1191.411393
8898,8907.66,8869.98,8903.26,1498.874785
8903.27,8935.17,8860,8860.2,1290.579326
8860.24,8917.66,8848.8,8883.26,1282.779223
8882.74,8910,8872.15,8909.77,640.886358
8909.77,8914.44,8888.01,8904.96,549.664956
8904.92,8909.96,8875.85,8880.07,536.435014
8879.72,8905.48,8876.41,8886.79,501.486946
8886.79,8909,8875,8905,476.872452
8905,8916.98,8894.41,8907.93,411.147068
8907.79,8920,8901.07,8914,441.977052
8914.22,8917.49,8889,8907.58,485.991489
8907.58,8918.85,8900,8904.77,360.339773
8904.81,8929.31,8899,8920.27,385.073254
8920.29,8946.1,8918.01,8945.36,478.409347
8945.35,8955,8924,8954.26,695.62922
8954.25,8960,8912.49,8957.01,692.397317
8957.02,8957.02,8912.27,8915.96,788.348628
8915.09,8944.37,8888.02,8941.42,1089.320429
8939.91,8979.59,8935.57,8972.78,1195.759141
8974.49,9124,8972.98,9108.77,5137.614699
9109.33,9174.78,9106.76,9146.02,2968.308498
9146.91,9180.2,9123.63,9180.19,1694.395529
9180.22,9180.22,9136,9156.54,1099.767581
9156.61,9197.97,9155.29,9197.92,1082.384408
9197.84,9198.98,9143.01,9157.61,922.872703
9157.74,9165,9122.77,9152.13,698.737448
9152.69,9160,9125,9149,723.642556
9148.99,9156.79,9127.34,9134.67,642.860136
9134.38,9140.81,9112,9131.14,779.124136
9129.98,9147.56,9129.21,9133.53,554.467004
9133.53,9136.06,9050,9073.12,1710.06761
9074.72,9091.06,9041,9075.18,1159.559989
9075.18,9091.59,9055,9084.36,869.994551
9083.8,9115.24,9080,9105.45,822.278626
9105.41,9110,9070.54,9103.17,648.012932
9103.16,9127.36,9088,9118.96,529.731974
9118.97,9122.24,9052,9061.03,900.206021
9060.02,9073.61,9052.28,9064.28,667.076335
9064.66,9079.44,9031.52,9038.69,809.783904
9038.69,9038.91,8524.2,8659.72,13163.723613
8659.11,8698.99,8600,8681.44,2785.85889
8681.16,8684.76,8562,8618.5,3007.874789
8619.37,8640.63,8587.84,8628.02,1421.328852
8628,8631.27,8569.48,8573.47,1230.592149
8573.47,8642,8559.02,8629,1319.66752
8630,8657.61,8610,8648.5,1174.872417
8648.51,8655.14,8615,8617.1,791.494337
8617.1,8645,8593.18,8636.13,846.224201
8636.1,8648,8625,8631.95,839.523153
8630.98,8676.05,8610,8661.15,1135.79405
8661.15,8669.1,8631.33,8644.84,677.709356
8644.91,8666.6,8618.88,8662.16,690.354533
8662.09,8666,8647.19,8658.74,533.413338
8658.62,8661.68,8630,8645.32,515.196449
8645.37,8652.3,8626.36,8650.82,428.893231
8650.78,8656.03,8636,8645.61,314.968903
8645.8,8654,8626,8645.57,476.8198
8646.67,8657.96,8637.2,8645.76,503.60021
8645.63,8650.77,8632.82,8647.63,478.870601
8646.67,8745.95,8641.99,8735,1842.803818
8735,8758.84,8701,8722.13,1446.537104
8722.15,8752,8466,8709.19,4823.7901
8711.89,8716.66,8615.1,8643.47,1717.020974
8643.44,8705.92,8620,8697.53,914.540008
8695.76,8723.45,8681.67,8701.7,889.450653
8701.72,8735.84,8660.94,8686.99,1313.97549
8687,8718.63,8640.49,8665.21,1230.217589
8664.66,8696.19,8642.73,8677.9,502.988168
8677.9,8692.18,8635.97,8650.49,616.446688
8650.79,8674.81,8627.94,8646.42,783.084696
8646.42,8666,8646.34,8658.23,490.566745
8658.82,8664.05,8638.23,8654.05,445.53639
8653.1,8670,8645,8667.56,342.817958
8667.64,8689.93,8640,8641.63,614.132949
8641.61,8663.93,8632.76,8641.42,493.518106
8641.28,8685,8640.46,8680.01,517.172242
8680.24,8682.74,8660,8674.21,402.159544
8675.2,8683.15,8664.11,8683.14,373.160799
8683.15,8686,8662.06,8684.07,412.279053
8682.21,8694,8678.22,8681,713.177937
8681.18,8682.31,8650,8665.14,805.528605
8665.24,8682.92,8646.12,8654.09,672.292666
8654.23,8662.55,8595,8640.8,1328.066893
8642.04,8673,8641.11,8655,682.88489
8655.03,8661.06,8643.07,8660.9,555.741911
8660.9,8670.79,8641,8647.21,532.921273
8647.23,8668.6,8634.43,8653.65,1024.935539
8651.73,8663.17,8640,8643.55,613.985731
8643.51,8649.73,8603.97,8615.25,1217.379098
8615.71,8640,8570,8577.5,1477.089927
8580.66,8617.94,8545,8583.09,1670.089454
8583.24,8583.45,8521.28,8558.33,1684.09352
8558.31,8643.98,8552.17,8606.61,1912.715793
8606.61,8635,8588.13,8626.93,1319.262712
8627.84,8670,8623.14,8660.56,1418.256605
8661.16,8670,8638.3,8647.6,831.510252
